state,county,name,poverty,lower,upper,percent
29,151,Osage County,"1,358","1,062","1,654",10.2
29,153,Ozark County,"2,098","1,639","2,557",22.3
29,155,Pemiscot County,"4,998","4,143","5,853",28.7
29,157,Perry County,"2,194","1,710","2,678",11.6
29,159,Pettis County,"7,239","5,961","8,517",17.6
29,161,Phelps County,"9,019","7,648","10,390",21.6
29,163,Pike County,"3,058","2,368","3,748",18.9
29,165,Platte County,"6,487","5,208","7,766",6.9
29,167,Polk County,"5,348","4,239","6,457",18.1
29,169,Pulaski County,"6,899","5,501","8,297",15.9
29,171,Putnam County,888,701,"1,075",18.6
29,173,Ralls County,"1,186",937,"1,435",11.6
29,175,Randolph County,"4,131","3,305","4,957",18.3
29,177,Ray County,"3,456","2,973","3,939",15.3
29,179,Reynolds County,"1,382","1,069","1,695",21.5
29,181,Ripley County,"3,466","2,744","4,188",25.1
29,183,St. Charles County,"25,281","21,951","28,611",6.8
29,185,St. Clair County,"2,002","1,571","2,433",21.7
29,186,Ste. Genevieve County,"2,310","1,878","2,742",13.1
29,187,St. Francois County,"11,974","9,898","14,050",20.3
29,189,St. Louis County,"93,882","84,871","102,893",9.6
29,195,Saline County,"3,574","2,886","4,262",16.3
29,197,Schuyler County,779,604,954,18.2
29,199,Scotland County,774,599,949,16.3
29,201,Scott County,"7,972","6,689","9,255",20.9
29,203,Shannon County,"2,324","1,869","2,779",28.2
29,205,Shelby County,979,775,"1,183",16.6
29,207,Stoddard County,"5,577","4,571","6,583",19.0
29,209,Stone County,"4,973","3,978","5,968",16.2
29,211,Sullivan County,"1,113",867,"1,359",17.7
29,213,Taney County,"9,819","8,270","11,368",18.7
29,215,Texas County,"5,097","3,974","6,220",21.5
29,217,Vernon County,"3,558","2,772","4,344",17.5
29,219,Warren County,"4,222","3,454","4,990",12.8
29,221,Washington County,"6,088","5,004","7,172",25.5
29,223,Wayne County,"3,504","2,778","4,230",26.4
29,225,Webster County,"6,386","5,164","7,608",17.8
29,227,Worth County,313,245,381,15.5
29,229,Wright County,"4,096","3,229","4,963",22.7
29,510,St. Louis city,"88,571","82,486","94,656",28.8
30,000,Montana,"151,915","146,451","157,379",15.2
30,001,Beaverhead County,"1,343","1,037","1,649",15.1
30,003,Big Horn County,"4,016","3,385","4,647",30.6
30,005,Blaine County,"1,643","1,312","1,974",25.2
30,007,Broadwater County,653,499,807,11.7
30,009,Carbon County,"1,315","1,036","1,594",12.7
30,011,Carter County,161,122,200,14.0
30,013,Cascade County,"11,403","9,531","13,275",14.3
30,015,Chouteau County,"1,129",943,"1,315",19.4
30,017,Custer County,"1,279",956,"1,602",11.0
30,019,Daniels County,189,144,234,10.8
30,021,Dawson County,"1,052",829,"1,275",11.7
30,023,Deer Lodge County,"1,451","1,122","1,780",17.1
30,025,Fallon County,245,189,301,8.0
30,027,Fergus County,"1,640","1,305","1,975",14.8
30,029,Flathead County,"12,776","10,733","14,819",13.6
30,031,Gallatin County,"13,071","11,583","14,559",13.9
30,033,Garfield County,198,150,246,15.1
30,035,Glacier County,"4,259","3,561","4,957",31.8
30,037,Golden Valley County,165,126,204,20.1
30,039,Granite County,458,348,568,14.4
30,041,Hill County,"2,845","2,310","3,380",17.6
30,043,Jefferson County,"1,184",929,"1,439",10.4
30,045,Judith Basin County,290,224,356,14.6
30,047,Lake County,"6,541","5,625","7,457",22.7
30,049,Lewis and Clark County,"7,736","6,433","9,039",12.0
30,051,Liberty County,432,333,531,19.1
30,053,Lincoln County,"3,622","2,869","4,375",19.2
30,055,McCone County,257,197,317,15.4
30,057,Madison County,976,769,"1,183",12.6
30,059,Meagher County,321,247,395,18.0
30,061,Mineral County,731,562,900,17.3
30,063,Missoula County,"17,216","15,036","19,396",15.8
30,065,Musselshell County,866,678,"1,054",19.1
30,067,Park County,"2,310","1,889","2,731",14.7
30,069,Petroleum County,85,65,105,17.5
30,071,Phillips County,648,502,794,15.7
30,073,Pondera County,"1,221",984,"1,458",20.3
30,075,Powder River County,214,167,261,12.3
30,077,Powell County,"1,083",841,"1,325",20.2
30,079,Prairie County,138,106,170,12.3
30,081,Ravalli County,"7,013","5,878","8,148",17.2
30,083,Richland County,949,743,"1,155",8.2
30,085,Roosevelt County,"2,653","2,048","3,258",23.8
30,087,Rosebud County,"1,892","1,532","2,252",20.5
30,089,Sanders County,"2,316","1,853","2,779",20.7
30,091,Sheridan County,370,290,450,10.2
30,093,Silver Bow County,"6,575","5,602","7,548",19.5
30,095,Stillwater County,776,580,972,8.4
30,097,Sweet Grass County,431,337,525,12.0
30,099,Teton County,817,623,"1,011",13.9
30,101,Toole County,762,595,929,17.2
30,103,Treasure County,91,73,109,13.2
30,105,Valley County,935,705,"1,165",12.4
30,107,Wheatland County,397,307,487,19.5
30,109,Wibaux County,128,99,157,11.7
30,111,Yellowstone County,"18,645","16,033","21,257",12.3
31,000,Nebraska,"225,054","218,509","231,599",12.3
31,001,Adams County,"3,746","3,039","4,453",12.5
31,003,Antelope County,885,722,"1,048",14.0
31,005,Arthur County,46,35,57,10.2
31,007,Banner County,95,73,117,12.4
31,009,Blaine County,79,60,98,15.7
31,011,Boone County,540,421,659,10.3
31,013,Box Butte County,"1,274",971,"1,577",11.4
31,015,Boyd County,276,215,337,13.9
31,017,Brown County,372,292,452,12.8
31,019,Buffalo County,"5,738","4,855","6,621",12.5
31,021,Burt County,683,527,839,10.6
31,023,Butler County,745,578,912,9.2
31,025,Cass County,"1,726","1,324","2,128",6.9
31,027,Cedar County,878,692,"1,064",10.4
31,029,Chase County,363,283,443,9.3
31,031,Cherry County,757,579,935,13.3
31,033,Cheyenne County,902,693,"1,111",9.0
31,035,Clay County,702,554,850,11.3
31,037,Colfax County,"1,072",829,"1,315",10.3
31,039,Cuming County,809,625,993,9.1
31,041,Custer County,"1,413","1,143","1,683",13.4
31,043,Dakota County,"3,044","2,480","3,608",14.8
31,045,Dawes County,"1,537","1,206","1,868",18.8
31,047,Dawson County,"3,248","2,687","3,809",13.7
31,049,Deuel County,226,175,277,11.8
31,051,Dixon County,604,484,724,10.7
31,053,Dodge County,"4,564","3,784","5,344",12.9
31,055,Douglas County,"74,169","69,204","79,134",14.0
31,057,Dundy County,256,197,315,13.8
31,059,Fillmore County,551,445,657,10.1
31,061,Franklin County,410,323,497,13.6
31,063,Frontier County,353,276,430,13.7
31,065,Furnas County,608,476,740,12.7
31,067,Gage County,"2,338","1,855","2,821",11.0
31,069,Garden County,293,226,360,15.6
31,071,Garfield County,231,178,284,11.8
31,073,Gosper County,175,134,216,9.1
31,075,Grant County,68,53,83,11.0
31,077,Greeley County,307,234,380,12.7
31,079,Hall County,"8,834","7,427","10,241",14.7
31,081,Hamilton County,622,471,773,6.9
31,083,Harlan County,391,300,482,11.4
31,085,Hayes County,135,103,167,14.5
31,087,Hitchcock County,397,305,489,13.8
31,089,Holt County,"1,281","1,005","1,557",12.5
31,091,Hooker County,67,52,82,9.6
31,093,Howard County,726,580,872,11.5
31,095,Jefferson County,829,646,"1,012",11.5
31,097,Johnson County,575,438,712,13.9
31,099,Kearney County,627,496,758,9.6
31,101,Keith County,964,743,"1,185",12.0
31,103,Keya Paha County,166,127,205,20.5
31,105,Kimball County,428,324,532,11.7
31,107,Knox County,"1,229","1,002","1,456",14.9
31,109,Lancaster County,"40,146","36,969","43,323",14.0
31,111,Lincoln County,"5,112","4,389","5,835",14.5
31,113,Logan County,70,53,87,9.4
31,115,Loup County,91,69,113,15.5
31,117,McPherson County,69,53,85,13.9
31,119,Madison County,"4,662","3,877","5,447",13.7
31,121,Merrick County,791,606,976,10.4
31,123,Morrill County,669,511,827,14.0
31,125,Nance County,403,307,499,11.7
31,127,Nemaha County,900,701,"1,099",13.6
31,129,Nuckolls County,575,452,698,13.4
31,131,Otoe County,"1,544","1,204","1,884",10.0
31,133,Pawnee County,324,244,404,12.2
31,135,Perkins County,295,225,365,10.4
31,137,Phelps County,845,651,"1,039",9.5
31,139,Pierce County,707,539,875,10.0
31,141,Platte County,"2,687","2,124","3,250",8.4
31,143,Polk County,410,314,506,8.0
31,145,Red Willow County,"1,227",950,"1,504",11.7
31,147,Richardson County,"1,142",901,"1,383",14.4
31,149,Rock County,211,161,261,15.0
31,151,Saline County,"1,328","1,019","1,637",10.1
31,153,Sarpy County,"8,991","7,341","10,641",5.3
31,155,Saunders County,"1,678","1,327","2,029",8.2
31,157,Scotts Bluff County,"5,563","4,516","6,610",15.6
31,159,Seward County,"1,292","1,013","1,571",8.2
31,161,Sheridan County,826,646,"1,006",16.0
31,163,Sherman County,366,279,453,12.1
31,165,Sioux County,208,161,255,16.0
31,167,Stanton County,557,440,674,9.2
31,169,Thayer County,541,416,666,10.7
31,171,Thomas County,105,80,130,15.4
31,173,Thurston County,"2,338","2,066","2,610",34.0
31,175,Valley County,511,406,616,12.3
31,177,Washington County,"1,450","1,138","1,762",7.4
31,179,Wayne County,"1,132",901,"1,363",13.6
31,181,Webster County,450,357,543,12.7
31,183,Wheeler County,96,73,119,12.6
31,185,York County,"1,388","1,098","1,678",10.6
32,000,Nevada,"430,447","418,251","442,643",15.4
32,001,Churchill County,"3,107","2,476","3,738",13.2
32,003,Clark County,"318,965","306,076","331,854",15.6
32,005,Douglas County,"4,861","4,008","5,714",10.3
32,007,Elko County,"5,581","4,616","6,546",10.8
32,009,Esmeralda County,115,88,142,14.0
32,011,Eureka County,197,152,242,9.8
32,013,Humboldt County,"1,819","1,427","2,211",10.7
32,015,Lander County,656,515,797,11.0
32,017,Lincoln County,741,576,906,15.1
32,019,Lyon County,"7,039","5,818","8,260",13.7
32,021,Mineral County,843,667,"1,019",19.0
32,023,Nye County,"7,019","5,706","8,332",16.8
32,027,Pershing County,931,733,"1,129",18.5
32,029,Storey County,327,253,401,8.4
32,031,Washoe County,"67,110","61,012","73,208",15.4
32,033,White Pine County,"1,195",925,"1,465",13.7
32,510,Carson City,"9,940","8,722","11,158",19.3
33,000,New Hampshire,"117,822","112,610","123,034",9.2
33,001,Belknap County,"5,922","4,747","7,097",10.0
33,003,Carroll County,"5,003","3,988","6,018",10.7
33,005,Cheshire County,"8,467","7,059","9,875",11.8
33,007,Coos County,"4,508","3,659","5,357",14.9
33,009,Grafton County,"9,584","7,841","11,327",11.6
33,011,Hillsborough County,"34,507","30,785","38,229",8.7
33,013,Merrimack County,"13,390","11,405","15,375",9.5
33,015,Rockingham County,"18,267","15,339","21,195",6.1
33,017,Strafford County,"13,735","11,677","15,793",11.8
33,019,Sullivan County,"4,437","3,402","5,472",10.4
34,000,New Jersey,"972,441","954,252","990,630",11.1
34,001,Atlantic County,"40,761","36,086","45,436",15.1
34,003,Bergen County,"70,557","63,286","77,828",7.6
34,005,Burlington County,"31,331","27,482","35,180",7.2
34,007,Camden County,"65,551","59,054","72,048",13.0
34,009,Cape May County,"12,080","10,037","14,123",13.0
34,011,Cumberland County,"28,287","24,214","32,360",19.5
34,013,Essex County,"130,059","120,789","139,329",16.7
34,015,Gloucester County,"23,626","19,965","27,287",8.2
34,017,Hudson County,"117,129","107,648","126,610",17.7
34,019,Hunterdon County,"5,742","4,598","6,886",4.7
34,021,Mercer County,"41,715","37,507","45,923",11.8
34,023,Middlesex County,"67,331","59,895","74,767",8.3
34,025,Monmouth County,"51,001","45,500","56,502",8.2
34,027,Morris County,"24,782","20,965","28,599",5.0
34,029,Ocean County,"68,832","62,501","75,163",11.9
34,031,Passaic County,"90,553","83,242","97,864",18.2
34,033,Salem County,"8,307","6,908","9,706",13.1
34,035,Somerset County,"16,496","13,128","19,864",5.0
34,037,Sussex County,"8,875","7,234","10,516",6.2
34,039,Union County,"60,679","53,995","67,363",11.1
34,041,Warren County,"8,747","7,153","10,341",8.3
35,000,New Mexico,"420,388","409,771","431,005",20.6
35,001,Bernalillo County,"124,091","115,980","132,202",18.7
35,003,Catron County,783,593,973,22.2
35,005,Chaves County,"14,988","12,810","17,166",23.4
35,006,Cibola County,"7,162","5,805","8,519",28.8
35,007,Colfax County,"2,510","1,976","3,044",20.5
35,009,Curry County,"9,472","7,819","11,125",19.2
35,011,DeBaca County,374,287,461,20.6
35,013,Dona Ana County,"58,462","52,949","63,975",27.9
35,015,Eddy County,"7,863","6,267","9,459",14.1
35,017,Grant County,"5,437","4,341","6,533",19.1
35,019,Guadalupe County,"1,006",764,"1,248",25.8
35,021,Harding County,101,77,125,14.8
35,023,Hidalgo County,"1,099",847,"1,351",24.5
35,025,Lea County,"11,231","9,420","13,042",16.6
35,027,Lincoln County,"3,933","3,149","4,717",20.1
35,028,Los Alamos County,743,583,903,4.2
35,029,Luna County,"7,386","6,213","8,559",30.6
35,031,McKinley County,"26,327","23,546","29,108",35.8
35,033,Mora County,"1,108",863,"1,353",24.2
35,035,Otero County,"12,658","10,421","14,895",20.2
35,037,Quay County,"2,018","1,545","2,491",23.9
35,039,Rio Arriba County,"9,503","7,764","11,242",24.1
35,041,Roosevelt County,"4,415","3,688","5,142",24.0
35,043,Sandoval County,"17,264","14,519","20,009",12.6
35,045,San Juan County,"25,680","22,472","28,888",21.0
35,047,San Miguel County,"6,948","5,738","8,158",25.5
35,049,Santa Fe County,"20,700","17,557","23,843",14.2
35,051,Sierra County,"2,627","1,976","3,278",23.8
35,053,Socorro County,"5,194","4,210","6,178",31.0
35,055,Taos County,"6,317","4,960","7,674",19.2
35,057,Torrance County,"4,130","3,259","5,001",27.6
35,059,Union County,704,538,870,19.4
35,061,Valencia County,"18,156","15,971","20,341",24.5
36,000,New York,"3,082,613","3,046,367","3,118,859",16.0
36,001,Albany County,"39,589","34,994","44,184",13.5
36,003,Allegany County,"7,943","6,675","9,211",18.3
36,005,Bronx County,"440,989","420,731","461,247",31.5
36,007,Broome County,"32,100","28,298","35,902",17.2
36,009,Cattaraugus County,"12,350","10,704","13,996",16.2
36,011,Cayuga County,"9,488","7,827","11,149",12.7
36,013,Chautauqua County,"24,433","21,873","26,993",19.3
36,015,Chemung County,"15,101","13,232","16,970",18.2
36,017,Chenango County,"8,078","6,723","9,433",16.7
36,019,Clinton County,"12,419","10,440","14,398",16.6
36,021,Columbia County,"7,023","5,717","8,329",11.6
36,023,Cortland County,"6,206","4,969","7,443",13.8
36,025,Delaware County,"6,400","5,094","7,706",14.4
36,027,Dutchess County,"28,417","24,011","32,823",10.2
36,029,Erie County,"136,135","126,560","145,710",15.2
36,031,Essex County,"4,356","3,349","5,363",12.0
36,033,Franklin County,"8,393","7,009","9,777",18.5
36,035,Fulton County,"9,444","8,238","10,650",17.8
36,037,Genesee County,"6,841","5,651","8,031",12.0
36,039,Greene County,"4,989","3,742","6,236",11.1
36,041,Hamilton County,537,411,663,11.4
36,043,Herkimer County,"10,279","8,783","11,775",16.5
36,045,Jefferson County,"17,009","14,411","19,607",15.1
36,047,Kings County,"607,086","582,432","631,740",23.4
36,049,Lewis County,"3,833","3,102","4,564",14.3
36,051,Livingston County,"8,640","7,163","10,117",14.7
36,053,Madison County,"7,962","6,432","9,492",11.8
36,055,Monroe County,"103,280","96,459","110,101",14.2
36,057,Montgomery County,"9,248","8,025","10,471",18.9
36,059,Nassau County,"89,120","79,444","98,796",6.7
36,061,New York County,"280,877","262,507","299,247",17.7
36,063,Niagara County,"28,129","24,592","31,666",13.4
36,065,Oneida County,"38,971","34,679","43,263",17.7
36,067,Onondaga County,"72,873","66,779","78,967",16.1
36,069,Ontario County,"12,241","10,691","13,791",11.5
36,071,Orange County,"49,122","44,628","53,616",13.4
36,073,Orleans County,"6,129","5,100","7,158",15.5
36,075,Oswego County,"22,618","20,297","24,939",19.6
36,077,Otsego County,"10,606","9,181","12,031",18.9
36,079,Putnam County,"6,144","4,897","7,391",6.3
36,081,Queens County,"352,481","329,482","375,480",15.4
36,083,Rensselaer County,"19,990","17,468","22,512",13.0
36,085,Richmond County,"67,827","60,305","75,349",14.5
36,087,Rockland County,"46,955","42,691","51,219",14.7
36,089,St. Lawrence County,"18,981","16,464","21,498",18.9
36,091,Saratoga County,"15,977","13,553","18,401",7.2
36,093,Schenectady County,"20,089","16,793","23,385",13.2
36,095,Schoharie County,"4,790","4,114","5,466",15.9
36,097,Schuyler County,"2,786","2,311","3,261",15.4
36,099,Seneca County,"4,560","3,710","5,410",14.2
36,101,Steuben County,"16,098","14,258","17,938",16.6
36,103,Suffolk County,"113,319","101,201","125,437",7.7
36,105,Sullivan County,"11,968","9,815","14,121",16.3
36,107,Tioga County,"5,644","4,548","6,740",11.4
36,109,Tompkins County,"17,123","14,883","19,363",18.7
36,111,Ulster County,"23,615","20,372","26,858",13.7
36,113,Warren County,"8,572","7,231","9,913",13.3
36,115,Washington County,"8,607","7,361","9,853",14.6
36,117,Wayne County,"11,678","10,048","13,308",12.9
36,119,Westchester County,"98,067","88,261","107,873",10.4
36,121,Wyoming County,"4,608","3,790","5,426",12.3
36,123,Yates County,"3,481","2,767","4,195",14.5
37,000,North Carolina,"1,663,954","1,640,565","1,687,343",17.2
37,001,Alamance County,"27,115","24,045","30,185",17.9
37,003,Alexander County,"5,923","4,862","6,984",16.4
37,005,Alleghany County,"2,205","1,756","2,654",20.5
37,007,Anson County,"5,860","4,685","7,035",25.0
37,009,Ashe County,"5,629","4,739","6,519",20.9
37,011,Avery County,"3,041","2,368","3,714",19.8
37,013,Beaufort County,"8,863","7,267","10,459",18.8
37,015,Bertie County,"5,212","4,262","6,162",27.7
37,017,Bladen County,"8,750","7,516","9,984",25.6
37,019,Brunswick County,"18,438","15,703","21,173",15.7
37,021,Buncombe County,"33,936","28,833","39,039",13.9
37,023,Burke County,"17,732","15,676","19,788",20.5
37,025,Cabarrus County,"23,213","20,392","26,034",12.2
37,027,Caldwell County,"15,102","12,964","17,240",18.8
37,029,Camden County,"1,002",796,"1,208",9.7
37,031,Carteret County,"9,945","8,479","11,411",14.7
37,033,Caswell County,"4,317","3,414","5,220",19.9
37,035,Catawba County,"24,642","21,512","27,772",16.2
37,037,Chatham County,"9,404","8,030","10,778",13.9
37,039,Cherokee County,"5,620","4,610","6,630",21.0
37,041,Chowan County,"3,310","2,729","3,891",23.2
37,043,Clay County,"1,935","1,547","2,323",18.5
37,045,Cleveland County,"20,081","17,346","22,816",21.1
37,047,Columbus County,"13,119","10,863","15,375",24.3
37,049,Craven County,"16,289","13,825","18,753",16.4
37,051,Cumberland County,"55,792","50,171","61,413",17.6
37,053,Currituck County,"2,758","2,175","3,341",11.2
37,055,Dare County,"3,831","2,996","4,666",11.0
37,057,Davidson County,"27,440","23,983","30,897",16.9
37,059,Davie County,"5,681","4,647","6,715",13.8
37,061,Duplin County,"16,419","14,793","18,045",27.7
37,063,Durham County,"46,899","42,103","51,695",16.6
37,065,Edgecombe County,"13,925","11,732","16,118",25.9
37,067,Forsyth County,"69,871","64,552","75,190",19.7
37,069,Franklin County,"9,401","7,520","11,282",15.4
37,071,Gaston County,"34,776","30,728","38,824",16.7
37,073,Gates County,"1,794","1,363","2,225",15.6
37,075,Graham County,"1,754","1,363","2,145",20.6
37,077,Granville County,"8,664","7,265","10,063",15.9
37,079,Greene County,"5,311","4,464","6,158",28.3
37,081,Guilford County,"86,041","79,436","92,646",17.3
37,083,Halifax County,"12,128","9,884","14,372",23.5
37,085,Harnett County,"25,281","23,083","27,479",20.5
37,087,Haywood County,"8,961","7,217","10,705",15.2
37,089,Henderson County,"14,185","11,853","16,517",12.9
37,091,Hertford County,"5,632","4,691","6,573",25.8
37,093,Hoke County,"9,897","8,405","11,389",19.5
37,095,Hyde County,"1,080",835,"1,325",21.9
37,097,Iredell County,"20,917","18,182","23,652",12.7
37,099,Jackson County,"8,748","7,542","9,954",23.5
37,101,Johnston County,"27,504","23,862","31,146",15.3
37,103,Jones County,"2,213","1,802","2,624",22.2
37,105,Lee County,"10,830","9,267","12,393",18.5
37,107,Lenoir County,"12,806","11,070","14,542",22.1
37,109,Lincoln County,"12,626","10,988","14,264",16.0
37,111,McDowell County,"7,685","6,224","9,146",17.6
37,113,Macon County,"6,061","5,003","7,119",18.1
37,115,Madison County,"3,972","3,128","4,816",19.9
37,117,Martin County,"4,584","3,565","5,603",19.7
37,119,Mecklenburg County,"151,386","142,584","160,188",15.2
37,121,Mitchell County,"2,894","2,324","3,464",19.2
37,123,Montgomery County,"5,564","4,502","6,626",21.1
37,125,Moore County,"14,281","12,230","16,332",15.5
37,127,Nash County,"16,796","14,128","19,464",18.2
37,129,New Hanover County,"37,908","33,786","42,030",18.0
37,131,Northampton County,"5,117","4,117","6,117",25.8
37,133,Onslow County,"24,618","20,755","28,481",14.3
37,135,Orange County,"18,514","16,287","20,741",14.1
37,137,Pamlico County,"2,184","1,692","2,676",17.9
37,139,Pasquotank County,"6,978","5,623","8,333",18.8
37,141,Pender County,"8,502","7,066","9,938",15.4
37,143,Perquimans County,"2,293","1,803","2,783",17.1
37,145,Person County,"7,236","6,062","8,410",18.7
37,147,Pitt County,"39,398","35,589","43,207",23.4
37,149,Polk County,"2,942","2,332","3,552",14.7
37,151,Randolph County,"23,570","20,586","26,554",16.7
37,153,Richmond County,"11,033","9,144","12,922",24.7
37,155,Robeson County,"43,106","40,343","45,869",33.1
37,157,Rockingham County,"17,540","15,216","19,864",19.4
37,159,Rowan County,"24,137","21,024","27,250",18.0
37,161,Rutherford County,"14,045","11,850","16,240",21.5
37,163,Sampson County,"18,218","16,558","19,878",29.0
37,165,Scotland County,"9,569","8,146","10,992",28.9
37,167,Stanly County,"9,685","8,209","11,161",16.5
37,169,Stokes County,"6,355","5,124","7,586",13.8
37,171,Surry County,"13,633","11,623","15,643",18.9
37,173,Swain County,"2,716","2,206","3,226",19.3
37,175,Transylvania County,"5,203","4,212","6,194",16.2
37,177,Tyrrell County,"1,018",826,"1,210",28.3
37,179,Union County,"23,279","20,187","26,371",10.8
37,181,Vance County,"11,896","10,048","13,744",27.0
37,183,Wake County,"112,936","105,533","120,339",11.5
37,185,Warren County,"4,371","3,463","5,279",22.8
37,187,Washington County,"3,334","2,682","3,986",26.8
37,189,Watauga County,"12,227","11,077","13,377",26.2
37,191,Wayne County,"28,355","25,272","31,438",23.3
37,193,Wilkes County,"15,885","13,898","17,872",23.4
37,195,Wilson County,"19,057","16,758","21,356",23.9
37,197,Yadkin County,"6,430","5,358","7,502",17.2
37,199,Yancey County,"3,590","2,910","4,270",20.6
38,000,North Dakota,"79,203","75,164","83,242",11.1
38,001,Adams County,236,180,292,10.2
38,003,Barnes County,"1,097",835,"1,359",10.3
38,005,Benson County,"2,025","1,664","2,386",29.9
38,007,Billings County,69,53,85,7.7
38,009,Bottineau County,618,476,760,9.7
38,011,Bowman County,238,180,296,7.4
38,013,Burke County,185,142,228,8.3
38,015,Burleigh County,"7,160","5,994","8,326",8.2
38,017,Cass County,"18,221","16,163","20,279",11.3
38,019,Cavalier County,341,260,422,9.0
38,021,Dickey County,566,433,699,11.7
38,023,Divide County,197,152,242,8.3
38,025,Dunn County,412,322,502,9.5
38,027,Eddy County,244,191,297,10.7
38,029,Emmons County,443,332,554,13.2
38,031,Foster County,265,205,325,8.0
38,033,Golden Valley County,189,144,234,10.7
38,035,Grand Forks County,"11,010","9,768","12,252",16.7
38,037,Grant County,376,288,464,16.1
38,039,Griggs County,214,165,263,9.5
38,041,Hettinger County,276,212,340,11.1
38,043,Kidder County,341,263,419,14.1
38,045,LaMoure County,395,301,489,9.7
38,047,Logan County,223,168,278,11.9
38,049,McHenry County,726,567,885,12.3
38,051,McIntosh County,348,272,424,13.0
38,053,McKenzie County,934,734,"1,134",8.6
38,055,McLean County,952,756,"1,148",10.1
38,057,Mercer County,629,494,764,7.3
38,059,Morton County,"2,678","2,145","3,211",9.2
38,061,Mountrail County,899,689,"1,109",9.3
38,063,Nelson County,319,249,389,10.8
38,065,Oliver County,194,148,240,10.6
38,067,Pembina County,621,477,765,8.9
38,069,Pierce County,479,367,591,11.6
38,071,Ramsey County,"1,360","1,046","1,674",12.3
38,073,Ransom County,438,335,541,8.4
38,075,Renville County,195,153,237,7.7
38,077,Richland County,"1,488","1,163","1,813",9.7
38,079,Rolette County,"4,560","3,925","5,195",31.6
38,081,Sargent County,281,217,345,7.3
38,083,Sheridan County,213,162,264,16.1
38,085,Sioux County,"1,457","1,149","1,765",33.6
38,087,Slope County,72,55,89,9.4
38,089,Stark County,"2,259","1,767","2,751",7.6
38,091,Steele County,138,105,171,7.1
38,093,Stutsman County,"2,255","1,829","2,681",11.6
38,095,Towner County,247,199,295,10.9
38,097,Traill County,682,522,842,8.9
38,099,Walsh County,"1,172",926,"1,418",10.9
38,101,Ward County,"5,644","4,529","6,759",8.5
38,103,Wells County,448,343,553,10.9
38,105,Williams County,"2,174","1,731","2,617",6.9
39,000,Ohio,"1,778,288","1,755,728","1,800,848",15.8
39,001,Adams County,"6,864","5,832","7,896",24.8
39,003,Allen County,"17,839","15,862","19,816",18.0
39,005,Ashland County,"7,400","6,080","8,720",14.6
39,007,Ashtabula County,"20,547","18,163","22,931",21.5
39,009,Athens County,"16,630","14,592","18,668",29.9
39,011,Auglaize County,"3,744","3,040","4,448",8.3
39,013,Belmont County,"10,537","8,862","12,212",16.1
39,015,Brown County,"6,503","5,203","7,803",15.0
39,017,Butler County,"52,128","47,379","56,877",14.4
39,019,Carroll County,"3,742","2,997","4,487",13.5
39,021,Champaign County,"4,309","3,403","5,215",11.3
39,023,Clark County,"24,315","21,792","26,838",18.2
39,025,Clermont County,"22,370","19,441","25,299",11.2
39,027,Clinton County,"5,584","4,556","6,612",13.7
39,029,Columbiana County,"16,171","13,877","18,465",15.9
39,031,Coshocton County,"6,527","5,558","7,496",18.1
39,033,Crawford County,"6,441","5,256","7,626",15.4
39,035,Cuyahoga County,"241,829","231,412","252,246",19.6
39,037,Darke County,"6,281","5,241","7,321",12.2
39,039,Defiance County,"4,392","3,674","5,110",11.7
39,041,Delaware County,"8,952","7,441","10,463",4.8
39,043,Erie County,"10,343","8,462","12,224",13.9
39,045,Fairfield County,"14,147","11,743","16,551",9.6
39,047,Fayette County,"4,440","3,599","5,281",15.8
39,049,Franklin County,"208,629","197,880","219,378",17.3
39,051,Fulton County,"4,414","3,722","5,106",10.5
39,053,Gallia County,"7,667","6,614","8,720",26.1
39,055,Geauga County,"7,299","6,092","8,506",7.8
39,057,Greene County,"20,447","18,065","22,829",13.2
39,059,Guernsey County,"6,729","5,600","7,858",17.2
39,061,Hamilton County,"138,939","130,460","147,418",17.6
39,063,Hancock County,"9,313","7,931","10,695",12.7
39,065,Hardin County,"5,586","4,697","6,475",19.0
39,067,Harrison County,"2,578","2,066","3,090",16.9
39,069,Henry County,"2,808","2,273","3,343",10.2
39,071,Highland County,"8,199","6,897","9,501",19.3
39,073,Hocking County,"4,944","4,070","5,818",17.5
39,075,Holmes County,"5,348","4,355","6,341",12.4
39,077,Huron County,"7,759","6,480","9,038",13.4
39,079,Jackson County,"6,450","5,227","7,673",20.0
39,081,Jefferson County,"13,050","11,305","14,795",20.0
39,083,Knox County,"8,724","7,362","10,086",15.1
39,085,Lake County,"20,156","17,175","23,137",8.9
39,087,Lawrence County,"10,643","8,588","12,698",17.5
39,089,Licking County,"22,272","19,454","25,090",13.5
39,091,Logan County,"7,637","6,676","8,598",17.0
39,093,Lorain County,"43,499","39,514","47,484",14.7
39,095,Lucas County,"87,923","81,588","94,258",20.7
39,097,Madison County,"4,890","3,964","5,816",12.6
39,099,Mahoning County,"42,601","38,844","46,358",18.9
39,101,Marion County,"12,683","11,070","14,296",21.3
39,103,Medina County,"12,230","10,235","14,225",7.0
39,105,Meigs County,"5,199","4,272","6,126",22.6
39,107,Mercer County,"3,577","2,908","4,246",8.9
39,109,Miami County,"10,920","9,171","12,669",10.6
39,111,Monroe County,"2,232","1,822","2,642",15.7
39,113,Montgomery County,"101,914","95,614","108,214",19.7
